UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
76657264-99dc-4d42-949f-6993f63ef0ad;Peyee Chen;Peyee Chen;Prüfung empfohlen;Mittel bis hoch;Peyee Chen (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Taiwan. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran.;MusicBrainz: Soprano;https://musicbrainz.org/artist/44b7b1a8-9782-4eb0-8387-a55799f0489d;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
147a87bd-e034-4566-91ff-66c864a586f4;Philip Glass;Philip Glass;Prüfung empfohlen;Mittel bis hoch;Philip Glass (* 1937) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Klavier.;MusicBrainz: US composer & pianist;https://musicbrainz.org/artist/5ae54dee-4dba-49c0-802a-a3b3b3adfe9b;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
87b5668e-e3f1-4394-8a6e-6fadc8d243e0;Philip Graham;Philip Graham;Prüfung empfohlen;Mittel bis hoch;Philip Graham (* 1990) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello.;MusicBrainz: cellist;https://musicbrainz.org/artist/ab440f90-4ea7-4349-9018-c7009c4345fb;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
a7bfb6e4-7ed9-4d4f-889e-2f4be674df3b;Philipp Hochmair;Philipp Hochmair;Prüfung empfohlen;Mittel bis hoch;Philipp Hochmair ist eine Persönlichkeit des Kulturlebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel.;MusicBrainz: Austrian actor and voice actor;https://musicbrainz.org/artist/4ea9a201-eba9-439e-aba8-ee13afea9f02;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
549e0b63-5ae2-44e6-8586-259033e7b6fc;Philipp Schiepek;Philipp Schiepek;Importbereit;Mittel bis hoch;Philipp Schiepek (* 1994) ist eine Persönlichkeit des Musiklebens mit Bezug zu München. Die verknüpften Münchner Programmdaten nennen Philipp Schiepek für solistische Mitwirkung bei „Quadro Nuevo & Prof. Harald Lesch: Sonne, Mond und Sterne“.;MusicBrainz: Philipp Schiepek;https://musicbrainz.org/artist/9b34e036-5e29-4cf8-b7e1-00fac099a5b7;MusicBrainz;1;0;biography_de per UUID aktualisieren;
a80af3f3-78db-4df1-9640-acd46c549195;Philipp Stubenrauch;Philipp Stubenrauch;Importbereit;Mittel bis hoch;Philipp Stubenrauch (* 1978) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Die verknüpften Münchner Programmdaten nennen Philipp Stubenrauch für solistische Mitwirkung bei „Kammerkonzert »Meister und Mäzen«: Werke von Erzherzog Rudolph von Österreich und Beethoven“.;MusicBrainz: Philipp Stubenrauch;https://musicbrainz.org/artist/139d39df-ecb2-4c48-aea7-da66cd37b4d9;MusicBrainz;1;0;biography_de per UUID aktualisieren;
0a637a8e-7d07-4a0d-a57f-7ca25064ac74;Philipp Sussmann;Philipp Sussmann;Prüfung empfohlen;Mittel bis hoch;Philipp Sussmann ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Philipp Sussmann;https://musicbrainz.org/artist/eff51b85-4b01-4551-8221-4f4172477d33;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
7875d196-1337-4f20-964c-6fdac668a8a0;Philippe Brunner;Philippe Brunner;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Philippe Brunner bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;Verknüpfte Veranstaltungsseite;https://www.br-musica-viva.de/konzerte/isabelle-faust-friends/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
16d40550-ec1a-4bab-8e1b-8f28ea3e9958;Philippe Jaroussky;Philippe Jaroussky;Importbereit;Mittel bis hoch;Philippe Jaroussky (* 1978) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Tenor. Die verknüpften Münchner Programmdaten nennen Philippe Jaroussky bei „Philippe Jaroussky & das Ensemble Artaserse: Il mio Vivaldi“.;MusicBrainz: countertenor;https://musicbrainz.org/artist/4ab01afd-403e-43ca-a034-c4ee8b15e8d0;MusicBrainz;1;0;biography_de per UUID aktualisieren;
7dbaed8c-54e7-4f0e-8b8b-b55fb0dbc576;Pierre Colombet;Pierre Colombet;Prüfung empfohlen;Mittel bis hoch;Pierre Colombet (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Violine.;MusicBrainz: violinist;https://musicbrainz.org/artist/a68a6035-8047-4d68-a0a2-11c09aaffd27;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
9799747b-d976-489d-950b-a16c39e79bf5;Pierre-Laurent Aimard;Pierre-Laurent Aimard;Prüfung empfohlen;Mittel bis hoch;Pierre-Laurent Aimard (* 1957) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier.;MusicBrainz: pianist;https://musicbrainz.org/artist/bfc4370b-c0d9-46c7-825b-bf09f9b65264;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
76fe3fa4-2c6a-4bb6-894a-0145ff887b88;Pjotr Iljitsch Tschaikowski;Pjotr Iljitsch Tschaikowski;Importbereit;Hoch;Pjotr Iljitsch Tschaikowski (1840–1893) war ein russischer Komponist der Romantik. Sein Werk verbindet westlich geprägte Formen mit einer ausgeprägt melodischen und dramatischen Tonsprache. Zu seinen bekanntesten Kompositionen zählen die Ballette „Schwanensee“, „Dornröschen“ und „Der Nussknacker“, die Oper „Eugen Onegin“, sechs Symphonien sowie das Erste Klavier- und das Violinkonzert. Seine Musik gehört heute weltweit zum Kernrepertoire von Opern-, Ballett- und Konzertbühnen.;International Tchaikovsky Competition;https://www.tchaikovskycompetition.com/en/biography/;Institutionelle Website;0;1;biography_de per UUID aktualisieren;
4fb96253-d759-4b8f-aad3-39dcbafaa0da;R.I. Mayer;;Nicht importieren;Niedrig;;Datenbestand;;Bestandsprüfung;0;0;Vollständigen Namen aus der Quelle rekonstruieren;Initialen und Nachname reichen ohne Werk-, Veranstaltungs- oder Websitebezug nicht für eine eindeutige Identifikation.
c4e616ad-ff13-439e-b6d7-f402c47b06a7;Rainer Maria Schießler;Rainer Maria Schießler;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
ca0603e6-01ee-4b16-9fff-14d0652911cb;Ralf Steltner;Ralf Steltner;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://www.bundestag.de/abgeordnete/biografien/S/stegner_ralf-1047542?subview=na;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
44a019bf-c76a-4117-baa6-62b162cfe14f;Raphaela Gromes;Raphaela Gromes;Importbereit;Mittel bis hoch;Raphaela Gromes (* 1991) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Raphaela Gromes bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;MusicBrainz: cellist;https://musicbrainz.org/artist/18c221f1-2b1f-4347-9bd0-3e4c885c03fa;MusicBrainz;2;0;biography_de per UUID aktualisieren;
5f3eceec-c60a-41d6-b2bf-9be50042d643;Regula Mühlemann;Regula Mühlemann;Prüfung empfohlen;Mittel bis hoch;Regula Mühlemann (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Schweiz. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran.;MusicBrainz: soprano;https://musicbrainz.org/artist/2a064763-7749-4d19-a763-17d37c373789;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
bb9397b4-ac06-4d2d-b9f0-4db64f5a88ff;Riccardo Chailly;Riccardo Chailly;Importbereit;Mittel bis hoch;Riccardo Chailly (* 1953) ist eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren. Die verknüpften Münchner Programmdaten nennen Riccardo Chailly für Dirigat bei „Symphonieorchester des Bayerischen Rundfunks mit Riccardo Chailly“ und „Riccardo Chailly: Wolfgang Rihm zu Ehren“.;MusicBrainz: conductor;https://musicbrainz.org/artist/28accaf9-3a4b-4052-b9d3-8033d3137d2d;MusicBrainz;5;0;biography_de per UUID aktualisieren;
b7cf2f6f-dc08-4530-981f-d3afcc214661;Richard Wagner;Richard Wagner;Prüfung empfohlen;Mittel;Richard Wagner (1813–1883) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition.;MusicBrainz: composer;https://musicbrainz.org/artist/eefd7c1e-abcf-4ccc-ba60-0fd435c9061f;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 5 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
7ca93ce9-5461-46f7-bb62-6d713811aed0;Robert Schumann;Robert Schumann;Importbereit;Mittel;Robert Schumann (1810–1856) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Robert Schumann unter anderem mit „Symphonie Nr. 3“, „Klavierquartett“ und „Szenen aus Goethes Faust“ vertreten.;MusicBrainz: German classical composer;https://musicbrainz.org/artist/3cd3882c-00f8-4362-a0c2-ad89ed248533;MusicBrainz;0;3;biography_de per UUID aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
f41ba0e8-f195-4805-9e70-b5188b639a2f;Roberto Tagliavini;Roberto Tagliavini;Prüfung empfohlen;Mittel bis hoch;Roberto Tagliavini (* 1976) ist eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Bassgesang.;MusicBrainz: operatic bass;https://musicbrainz.org/artist/9b1ed872-42fd-45e8-b459-421db45558c9;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
a87ce785-c699-4169-9655-7303e6af295e;Rolf Borch;Rolf Borch;Prüfung empfohlen;Mittel bis hoch;Rolf Borch (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Norwegen.;MusicBrainz: Rolf Borch;https://musicbrainz.org/artist/3f480c2d-1968-4e1f-b6c1-87d14cd3c04b;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
0feb32cb-7249-423b-9cd8-53b4b2d5b282;Ronald Gilek;Ronald Gilek;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://www.facebook.com/Ronald.Gilek/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
9cd4d087-1982-4ec0-a6ae-e6db0d39747a;Rossini;Gioacchino Rossini;Nicht importieren;Hoch;;Datenbestand;;Dublettenerkennung;0;0;Mit Gioacchino Rossini zusammenführen;Unvollständige Dublette des vorhandenen Eintrags Gioacchino Rossini.
482a9dce-dc45-47a3-a1d1-545546b3024b;Rudolf Buchbinder;Rudolf Buchbinder;Importbereit;Mittel bis hoch;Rudolf Buchbinder (* 1946) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Rudolf Buchbinder für solistische Mitwirkung bei „Rudolf Buchbinder“.;MusicBrainz: Austrian classical pianist;https://musicbrainz.org/artist/190801a9-c762-41df-96fa-a34536a33d08;MusicBrainz;2;0;biography_de per UUID aktualisieren;
fb65ac71-1ef2-44c2-967b-6d68d22a9a6b;Saioa Hern;Saioa Hernández;Nicht importieren;Hoch;;Datenbestand;;Dublettenerkennung;0;0;Mit Saioa Hernández zusammenführen;Abgeschnittener Dubletteneintrag ohne eigene Verknüpfungen.
2d3379db-b3a0-4bcc-baf7-f1422214f1fe;Saioa Hernández;Saioa Hernández;Prüfung empfohlen;Mittel bis hoch;Saioa Hernández (* 1983) ist eine Persönlichkeit des Musiklebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran.;MusicBrainz: soprano;https://musicbrainz.org/artist/20c595d0-a975-4d67-8158-fb6df5c2a825;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
edfd81b1-90da-4446-aff5-2df8f53f7f52;Samuel Barber;Samuel Barber;Importbereit;Mittel bis hoch;Samuel Barber (1910–1981) war eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Die verknüpften Münchner Programmdaten nennen Samuel Barber für Komposition bei „Kisoboka – Everything Is Possible“.;MusicBrainz: American composer;https://musicbrainz.org/artist/74ed34ce-ee95-44e9-a87d-4d2d5056c24a;MusicBrainz;1;0;biography_de per UUID aktualisieren;
04404a78-78b5-4ef1-ad9e-41c6a3f2f393;Samuel Coleridge-Taylor;Samuel Coleridge-Taylor;Importbereit;Mittel bis hoch;Samuel Coleridge-Taylor (1875–1912) war eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Samuel Coleridge-Taylor für Komposition bei „Festliche Advents-Matinée“.;MusicBrainz: composer, conductor;https://musicbrainz.org/artist/4ade7e9d-cb1d-4d35-b711-dd970a7c4341;MusicBrainz;1;0;biography_de per UUID aktualisieren;
ceef7962-102c-4080-b58a-66399913e9fa;Samuel Hasselhorn;Samuel Hasselhorn;Importbereit;Mittel bis hoch;Samuel Hasselhorn (* 1990) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton. Die verknüpften Münchner Programmdaten nennen Samuel Hasselhorn für solistische Mitwirkung bei „Münchner Philharmoniker: Mendelssohn Bartholdy Schumann“.;MusicBrainz: baritone;https://musicbrainz.org/artist/1c0daf27-f72c-4ca1-b6b7-3d4eb42df1cc;MusicBrainz;2;0;biography_de per UUID aktualisieren;
0f43d8f6-605f-416d-a7ba-49cdc7d196f2;Samuel Lutzker;Samuel Lutzker;Prüfung empfohlen;Mittel bis hoch;Samuel Lutzker ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello.;MusicBrainz: German cellist;https://musicbrainz.org/artist/d25c478c-fbaa-4ab2-bbbd-5e35eec86316;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
6a120889-7024-419d-aadb-3fc968e55c5f;Sanae Yoshida;Sanae Yoshida;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
091aac9d-9be9-40be-8470-22a5aee4661e;Santtu-Matias Rouvali;Santtu-Matias Rouvali;Importbereit;Mittel bis hoch;Santtu-Matias Rouvali (* 1985) ist eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Schlagwerk. Die verknüpften Münchner Programmdaten nennen Santtu-Matias Rouvali für Dirigat bei „Philharmonia Orchestra London“.;MusicBrainz: conductor and percussionist;https://musicbrainz.org/artist/03198c9a-5fb9-4327-88ea-c18bb79df483;MusicBrainz;1;0;biography_de per UUID aktualisieren;
f8865208-78a7-4733-9106-da0bff436f91;Sarah Dufresne;Sarah Dufresne;Prüfung empfohlen;Mittel bis hoch;Sarah Dufresne (* 1994) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran.;MusicBrainz: soprano;https://musicbrainz.org/artist/b21f81d3-b1a4-40f2-b145-c2d26e076da4;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
f6ae1b5f-0ed5-45e5-b73a-c646d9b4584e;Sarah McElravy;Sarah McElravy;Importbereit;Mittel bis hoch;Sarah McElravy ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Violine. Die verknüpften Münchner Programmdaten nennen Sarah McElravy bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;MusicBrainz: violinist;https://musicbrainz.org/artist/8597dc2e-91cc-48a0-b775-5348759d7eed;MusicBrainz;2;0;biography_de per UUID aktualisieren;
b4445e3d-c759-4842-8bc5-ecd9158f0a90;Sayaka Selina Studer;Sayaka Selina Studer;Importbereit;Mittel bis hoch;Sayaka Selina Studer ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Die verknüpften Münchner Programmdaten nennen Sayaka Selina Studer für solistische Mitwirkung bei „Kammerkonzert »Meister und Mäzen«: Werke von Erzherzog Rudolph von Österreich und Beethoven“.;MusicBrainz: Sayaka Selina Studer;https://musicbrainz.org/artist/83807110-198e-458a-9393-2e0c7e6a513e;MusicBrainz;1;0;biography_de per UUID aktualisieren;
773fd694-62b7-4ad7-ad17-8013e3856dfc;Sean Bell;Sean Bell;Prüfung empfohlen;Mittel;Sean Bell ist eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel.;MusicBrainz: Broadway actor;https://musicbrainz.org/artist/910bd824-b176-4499-ba8a-01bdf7272e24;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
241c6306-60fc-4637-8ad6-4d39bba8a3b3;Sebastian Noack;Sebastian Noack;Prüfung empfohlen;Mittel bis hoch;Sebastian Noack (* 1969) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton und Bassgesang.;MusicBrainz: bass-baritone;https://musicbrainz.org/artist/52006c55-f960-4ab4-842d-31bcc7b6df88;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
6c3f43c3-d33b-433f-8593-389e114801e9;Selina Ott;Selina Ott;Prüfung empfohlen;Mittel bis hoch;Selina Ott (* 1998) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Trompete.;MusicBrainz: trumpeter;https://musicbrainz.org/artist/f423423a-c23c-4a8d-9bfe-3fd10e2cc27f;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
68b66105-c4dc-4c1a-af22-fffb264ff7ab;Semyon Bychkov;Semyon Bychkov;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Semyon Bychkov für Dirigat bei „Semyon Bychkov | Elgar: Werke von Schubert, Adams und Elgar“.;Verknüpfte Veranstaltungsseite;https://www.brso.de/konzerte/semyon-bychkov-elgar/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
d007a6ba-8990-48db-8999-d303a9a00a28;Senta Berger;Senta Berger;Importbereit;Mittel bis hoch;Senta Berger (* 1941) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel und Oboe. Die verknüpften Münchner Programmdaten nennen Senta Berger bei „Senta Berger & Friedrich von Thun: Loriot – Szenen einer Ehe“.;MusicBrainz: Senta Berger;https://musicbrainz.org/artist/0a5970ce-b646-4060-91fb-88d7088c3b2d;MusicBrainz;1;0;biography_de per UUID aktualisieren;
2f95cc81-9efe-43be-9238-c5e4f8f9ea34;Sergej Prokofjew;Sergej Prokofjew;Importbereit;Mittel;Sergej Prokofjew ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Sergej Prokofjew unter anderem mit „Klavierkonzert Nr. 2 g-Moll, op. 16“ vertreten.;Verknüpfte Veranstaltungsseite;https://www.mphil.de/en/concerts-tickets/calendar/concerts/prokofjew-korngold-williams-2026-12-06-11-00-00;Projektquelle/Veranstaltung;3;1;biography_de per UUID aktualisieren;
cd8d6e50-6726-46cc-8988-8e25117d7289;Sharon Kam;Sharon Kam;Prüfung empfohlen;Mittel bis hoch;Sharon Kam (* 1971) ist eine Persönlichkeit des Musiklebens mit Bezug zu Israel. Zu den dokumentierten Tätigkeitsfeldern gehören Klarinette.;MusicBrainz: clarinetist;https://musicbrainz.org/artist/8493c11f-7abf-4225-91e2-3f30cb031b7d;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
59f43dbf-df6b-47cb-8caf-aad3172f8e41;Simon Keenlyside;Simon Keenlyside;Prüfung empfohlen;Mittel bis hoch;Simon Keenlyside (* 1959) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton.;MusicBrainz: baritone;https://musicbrainz.org/artist/5d89830f-7e47-4a2c-a337-fca27a04f454;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
0bd8f082-d70d-43cc-b495-03968cb51de0;Simon Khuvix;Simon Khuvix;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
e7f59546-11b7-4b83-8278-ffd0d5c09b2a;Sir Stephen Hough;Sir Stephen Hough;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Sir Stephen Hough für solistische Mitwirkung bei „Symphonieorchester des Bayerischen Rundfunks: Sir Simon Rattle & Sir Stephen Hough: Werke von Rachmaninow und Strawinsky“.;Verknüpfte Veranstaltungsseite;https://www.brso.de/konzerte/sir-simon-rattle-sir-stephen-hough/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;
c929fb2d-f711-4f37-9c70-1824a50bf5ef;Sophie Harmsen;Sophie Harmsen;Prüfung empfohlen;Mittel bis hoch;Sophie Harmsen ist eine Persönlichkeit des Musiklebens mit Bezug zu Kanada. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran und Mezzosopran.;MusicBrainz: mezzo-soprano;https://musicbrainz.org/artist/9b25d6b7-11cf-4bca-8ab5-4103810fc650;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
d5d211a5-3a65-496b-871e-dcb1ffc22f8d;Stanislav Kochanovsky;Stanislav Kochanovsky;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
536d27ec-009e-444d-ae58-eb13d20d38d2;Stefan Linker;Stefan Linker;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
f45874ea-874d-4a96-b4bc-39abcbbd84bf;Stefan Schilli;Stefan Schilli;Prüfung empfohlen;Mittel bis hoch;Stefan Schilli (* 1970) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Oboe.;MusicBrainz: oboist;https://musicbrainz.org/artist/291e0bd0-b23f-4a09-af2a-a5af4506c4ca;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
36159ebf-2136-4aeb-a0eb-85594aa127ae;Stefano Farulli;Stefano Farulli;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
9cf9715f-bad3-4997-97be-b761fe221862;Stevie Wonder;Stevie Wonder;Prüfung empfohlen;Mittel bis hoch;Stevie Wonder (* 1950) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten.;MusicBrainz: Stevie Wonder;https://musicbrainz.org/artist/1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
2ccf55a9-1388-4bbe-9628-c52912394cdd;Susanne Sonntag;Susanne Sonntag;Prüfung empfohlen;Mittel;Susanne Sonntag ist eine Persönlichkeit des Kulturlebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Literatur. Die verknüpften Münchner Programmdaten nennen Susanne Sonntag für solistische Mitwirkung bei „Kammerkonzert »Vortreffliche Harmonie-Musik«: Werke von Beethoven und Mozart“.;MusicBrainz: Finnish singer and songwriter, member of Sannes;https://musicbrainz.org/artist/9ddb8da7-d2f9-4ead-9ea6-e80bda36984d;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
