UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
d58ecfa4-0deb-4f5e-8ed9-1e17d149ea1e;Magdalena Kožená;Magdalena Kožená;Importbereit;Hoch;Magdalena Kožená (* 1973) ist eine Persönlichkeit des Musiklebens mit Bezug zu Tschechien. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Klavier, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Klavier und Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Magdalena_Ko%C5%BEen%C3%A1;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
3bdd06d8-ed28-4969-821a-88e98d917268;Mahan Esfahani;Mahan Esfahani;Importbereit;Hoch;Mahan Esfahani (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Iran. Zu den dokumentierten Tätigkeitsfeldern gehören Cembalo, Dirigieren, Musikwissenschaft und Harfe.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Mahan_Esfahani;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
72e118a4-0cef-4cce-91b4-5dc6f80761d6;Manfred Honeck;Manfred Honeck;Importbereit;Hoch;Manfred Honeck (* 1958) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Arrangement, Viola und Violine. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Bratsche und Violine verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Manfred_Honeck;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
637fc25e-efb3-4775-971a-067ead17aeb4;Manuel de Falla;Manuel de Falla;Importbereit;Hoch;Manuel de Falla (1876–1946) war eine Persönlichkeit des Kulturlebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Literatur, Klavier und Orgel. Im erfassten Konzertrepertoire ist Manuel de Falla unter anderem mit „Danza Española aus La vida breve“ und „El retablo de Maese Pedro“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Manuel_de_Falla;Wikidata + deutsche Wikipedia;1;2;biography_de per UUID aktualisieren;
82b3abc5-8e5a-4ba4-b818-8b333ebe13e9;Manuel Nawri;Manuel Nawri;Importbereit;Mittel bis hoch;Manuel Nawri (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren. Die verknüpften Münchner Programmdaten nennen Manuel Nawri für Dirigat bei „Konzert des Nymphenburger Kammerorchesters“.;MusicBrainz: German conductor;https://musicbrainz.org/artist/e921f218-cced-4a9d-abdd-da58ed540ba3;MusicBrainz;1;0;biography_de per UUID aktualisieren;
16582eb5-2b4c-4c8c-87a8-e839a1c529e3;Marc-Antoine Charpentier;Marc-Antoine Charpentier;Importbereit;Hoch;Marc-Antoine Charpentier (1643–1704) war eine Persönlichkeit des Kulturlebens mit Bezug zu Königreich Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Tanz und Choreografie, Gesang und Orgel. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Orgel und Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Marc-Antoine Charpentier für Komposition bei „Festliche Advents-Matinée“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marc-Antoine_Charpentier;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
cc6adf31-1e73-4e22-b9c4-64dd2cd6975f;Marco Blaauw;Marco Blaauw;Importbereit;Hoch;Marco Blaauw (* 1965) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Königreich der Niederlande. Zu den dokumentierten Tätigkeitsfeldern gehören Trompete, Bildende Kunst, Komposition und Horn.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marco_Blaauw;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
8cb52d83-9b7e-4923-8a7a-cd0229b9456d;María Dueñas;María Dueñas;Importbereit;Hoch;María Dueñas (* 1964) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Violine. Die verknüpften Münchner Programmdaten nennen María Dueñas für solistische Mitwirkung bei „Philharmonia Orchestra London“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Mar%C3%ADa_Due%C3%B1as_(Schriftstellerin);Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
65683293-bdda-45e2-b0e5-41f9b6131db6;Marianne Crebassa;Marianne Crebassa;Importbereit;Hoch;Marianne Crebassa (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marianne_Crebassa;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
d327c94a-eb2c-4442-ad0b-ef84269c33c2;Marie-Sophie Pollak;Marie-Sophie Pollak;Importbereit;Hoch;Marie-Sophie Pollak (* 1988) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Marie-Sophie Pollak für solistische Mitwirkung bei „18. Münchner Orgelherbst“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marie-Sophie_Pollak;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
1181c9d4-691c-45ab-8c5d-7fcbb424587c;Marin Marais;Marin Marais;Importbereit;Hoch;Marin Marais (1656–1728) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Viola. Im erfassten Konzertrepertoire ist Marin Marais unter anderem mit „Grand Ballet“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marin_Marais;Wikidata + deutsche Wikipedia;1;1;biography_de per UUID aktualisieren;
27319cc7-e81c-4982-a444-1d9991faff1f;Marios Papadopoulos;Marios Papadopoulos;Importbereit;Hoch;Marios Papadopoulos (* 1954) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Klavier.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marios_Papadopoulos;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
aeaf6d6f-f982-4f02-98db-f19a280bb10b;Martha Argerich;Martha Argerich;Importbereit;Hoch;Martha Argerich (* 1941) ist eine Persönlichkeit des Musiklebens mit Bezug zu Argentinien. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Martha Argerich für solistische Mitwirkung bei „Münchner Philharmoniker: Ravel Bernstein Strawinsky“ und „Oxford Philharmonic Orchestra“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Martha_Argerich;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
a0c8231c-4d7e-4ee2-b67d-e0fd4363e0ab;Matthias Bundschuh;Matthias Bundschuh;Importbereit;Mittel bis hoch;Matthias Bundschuh (* 1966) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel und Literatur. Die verknüpften Münchner Programmdaten nennen Matthias Bundschuh für Dirigat bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;MusicBrainz: actor/writer;https://musicbrainz.org/artist/c42f9e21-0a08-43f1-bdc1-555c08a5c841;MusicBrainz;1;0;biography_de per UUID aktualisieren;
9ff50bb5-ccfd-4fa7-84e0-e354dfd30357;Matthias Pintscher;Matthias Pintscher;Importbereit;Mittel bis hoch;Matthias Pintscher (* 1971) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Matthias Pintscher für Dirigat bei „Symphonieorchester des Bayerischen Rundfunks mit Matthias Pintscher“ und „Symphonieorchester des Bayerischen Rundfunks: Matthias Pintscher: Werke von Kaija Saariaho, Jón Leifs, Lisa Streich u.v.m.“.;MusicBrainz: Matthias Pintscher;https://musicbrainz.org/artist/3998a0e5-bcf4-41ff-951d-cddafd51cbb9;MusicBrainz;2;0;biography_de per UUID aktualisieren;
20ef405e-afd0-44e5-a8c7-e328c309682d;Maurice Ravel;Maurice Ravel;Importbereit;Mittel bis hoch;Maurice Ravel (1875–1937) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Maurice Ravel unter anderem mit „La Valse“, „Concerto for Piano and Orchestra in G major“ und „Konzert für Klavier und Orchester“ vertreten.;MusicBrainz: French composer;https://musicbrainz.org/artist/6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a;MusicBrainz;9;3;biography_de per UUID aktualisieren;
ecf0d223-94c8-4a1f-9e41-1bfdabbcbfb0;Max Bruch;Max Bruch;Importbereit;Mittel bis hoch;Max Bruch (1838–1920) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Max Bruch für Komposition bei „Matinée der Romantiker: Deutsche Klangpoesie“.;MusicBrainz: composer and conductor;https://musicbrainz.org/artist/e3d5cfcd-e42b-411d-add2-716a5029f59b;MusicBrainz;1;0;biography_de per UUID aktualisieren;
431d197d-cd24-489a-8088-eea5ab68743d;Milica Djordjević;Milica Djordjević;Importbereit;Mittel bis hoch;Milica Djordjević (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Die verknüpften Münchner Programmdaten nennen Milica Djordjević für Komposition bei „Symphonieorchester des Bayerischen Rundfunks mit Brad Lubman“.;MusicBrainz: composer of contemporary classical music;https://musicbrainz.org/artist/c334b308-a7c7-47e5-aa06-3ac8835b6193;MusicBrainz;1;0;biography_de per UUID aktualisieren;
65c54ac8-d851-4baf-8f3c-a2daeef2e079;Mitsuko Uchida;Mitsuko Uchida;Importbereit;Hoch;"Mitsuko Uchida ist eine japanisch-britische Pianistin und Dirigentin. Sie gilt besonders als Interpretin von Mozart, Schubert, Schumann und Beethoven und widmet sich ebenso der Zweiten Wiener Schule sowie György Kurtág. Als Pianistin und Leiterin arbeitete sie über viele Jahre eng mit dem Mahler Chamber Orchestra und dem Cleveland Orchestra zusammen. Ihre umfangreiche Diskografie wurde unter anderem mit zwei Grammy Awards ausgezeichnet; zudem ist sie Co-Artistic Director des Marlboro Music Festival.";Mitsuko Uchida;https://mitsukouchida.com/biography/;Offizielle Website;0;0;biography_de per UUID aktualisieren;
73359bad-aa6d-4d5a-bad6-24c4d5892b5e;Mulo Francel;Mulo Francel;Importbereit;Mittel bis hoch;Mulo Francel (* 1967) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz. Die verknüpften Münchner Programmdaten nennen Mulo Francel für solistische Mitwirkung bei „Quadro Nuevo & Prof. Harald Lesch: Sonne, Mond und Sterne“.;MusicBrainz: Mulo Francel;https://musicbrainz.org/artist/1c1353a4-fd81-415d-b126-9eb3d1b5b745;MusicBrainz;1;0;biography_de per UUID aktualisieren;
662ca6f6-d9b0-4719-818a-1436a3234a7b;Niccolò Paganini;Niccolò Paganini;Importbereit;Mittel bis hoch;Niccolò Paganini (1782–1840) war eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Violine und Gitarre. Im erfassten Konzertrepertoire ist Niccolò Paganini unter anderem mit „Variationen über Caprice“ vertreten.;MusicBrainz: Italian composer and violinist;https://musicbrainz.org/artist/d581b2f2-f945-4566-a249-2d0171466993;MusicBrainz;0;1;biography_de per UUID aktualisieren;
cb74860e-5fe7-4fe7-8b61-668d2ec53f6c;Nicolas Altstaedt;Nicolas Altstaedt;Importbereit;Mittel bis hoch;Nicolas Altstaedt (* 1982) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Nicolas Altstaedt für solistische Mitwirkung bei „Münchner Philharmoniker: Strauß (Sohn) Schostakowitsch Zimmermann Ravel“.;MusicBrainz: cellist;https://musicbrainz.org/artist/747e0758-1ef0-4989-a48d-e6e3545c443d;MusicBrainz;2;0;biography_de per UUID aktualisieren;
6323cbe4-f525-40ef-b258-cad71167a60a;Nicolas Namoradze;Nicolas Namoradze;Importbereit;Mittel bis hoch;Nicolas Namoradze (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu New York. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Klavier. Die verknüpften Münchner Programmdaten nennen Nicolas Namoradze für solistische Mitwirkung bei „Nicolas Namoradze: Achtsam hören“.;MusicBrainz: pianist/composer;https://musicbrainz.org/artist/cf03c26d-b07b-49bc-9971-afeb8461a6f7;MusicBrainz;1;0;biography_de per UUID aktualisieren;
28e74eff-0dcf-4b82-a71c-73e78d4a5df6;Nikolaj Znaider;Nikolaj Szeps-Znaider;Importbereit;Hoch;Nikolaj Szeps-Znaider, früher meist als Nikolaj Znaider angekündigt, ist ein dänischer Violinist und Dirigent. Nach dem Gewinn des Carl-Nielsen-Wettbewerbs 1992 entwickelte er eine internationale Solokarriere und erweiterte seine Tätigkeit später um das Dirigieren. Er gastiert bei führenden Orchestern in Europa und Nordamerika und verbindet in seiner Arbeit solistische Auftritte mit der Leitung symphonischen Repertoires. Als Violinist spielt er ein Guarneri-del-Gesù-Instrument von 1741, das früher Fritz Kreisler gehörte.;Chicago Symphony Orchestra;https://cso.org/about/performers/visiting-artists/conductors/nikolaj-szeps-znaider/;Institutionelle Website;0;0;biography_de per UUID aktualisieren;Die heute gebräuchliche Namensform Nikolaj Szeps-Znaider wurde berücksichtigt.
c715b9ec-0704-4e76-a19f-c5282ffe360c;Olivier Messiaen;Olivier Messiaen;Importbereit;Mittel bis hoch;Olivier Messiaen (1908–1992) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Orgel. Im erfassten Konzertrepertoire ist Olivier Messiaen unter anderem mit „»Oiseaux exotiques«“ und „Oiseaux exotiques for piano and small orchestra“ vertreten.;MusicBrainz: composer and organist;https://musicbrainz.org/artist/c6e5c5f4-984e-432a-87b8-b6afa288bca1;MusicBrainz;2;2;biography_de per UUID aktualisieren;
4c79a7b7-60bf-430a-887b-dcfa4a01afd6;Pascal Moraguès;Pascal Moraguès;Importbereit;Mittel bis hoch;Pascal Moraguès (* 1963) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klarinette. Die verknüpften Münchner Programmdaten nennen Pascal Moraguès für solistische Mitwirkung bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;MusicBrainz: clarinetist;https://musicbrainz.org/artist/f940447a-e6e3-4c76-aba0-57f4efffd5ab;MusicBrainz;1;0;biography_de per UUID aktualisieren;
549e0b63-5ae2-44e6-8586-259033e7b6fc;Philipp Schiepek;Philipp Schiepek;Importbereit;Mittel bis hoch;Philipp Schiepek (* 1994) ist eine Persönlichkeit des Musiklebens mit Bezug zu München. Die verknüpften Münchner Programmdaten nennen Philipp Schiepek für solistische Mitwirkung bei „Quadro Nuevo & Prof. Harald Lesch: Sonne, Mond und Sterne“.;MusicBrainz: Philipp Schiepek;https://musicbrainz.org/artist/9b34e036-5e29-4cf8-b7e1-00fac099a5b7;MusicBrainz;1;0;biography_de per UUID aktualisieren;
a80af3f3-78db-4df1-9640-acd46c549195;Philipp Stubenrauch;Philipp Stubenrauch;Importbereit;Mittel bis hoch;Philipp Stubenrauch (* 1978) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Die verknüpften Münchner Programmdaten nennen Philipp Stubenrauch für solistische Mitwirkung bei „Kammerkonzert »Meister und Mäzen«: Werke von Erzherzog Rudolph von Österreich und Beethoven“.;MusicBrainz: Philipp Stubenrauch;https://musicbrainz.org/artist/139d39df-ecb2-4c48-aea7-da66cd37b4d9;MusicBrainz;1;0;biography_de per UUID aktualisieren;
16d40550-ec1a-4bab-8e1b-8f28ea3e9958;Philippe Jaroussky;Philippe Jaroussky;Importbereit;Mittel bis hoch;Philippe Jaroussky (* 1978) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Tenor. Die verknüpften Münchner Programmdaten nennen Philippe Jaroussky bei „Philippe Jaroussky & das Ensemble Artaserse: Il mio Vivaldi“.;MusicBrainz: countertenor;https://musicbrainz.org/artist/4ab01afd-403e-43ca-a034-c4ee8b15e8d0;MusicBrainz;1;0;biography_de per UUID aktualisieren;
76fe3fa4-2c6a-4bb6-894a-0145ff887b88;Pjotr Iljitsch Tschaikowski;Pjotr Iljitsch Tschaikowski;Importbereit;Hoch;Pjotr Iljitsch Tschaikowski (1840–1893) war ein russischer Komponist der Romantik. Sein Werk verbindet westlich geprägte Formen mit einer ausgeprägt melodischen und dramatischen Tonsprache. Zu seinen bekanntesten Kompositionen zählen die Ballette „Schwanensee“, „Dornröschen“ und „Der Nussknacker“, die Oper „Eugen Onegin“, sechs Symphonien sowie das Erste Klavier- und das Violinkonzert. Seine Musik gehört heute weltweit zum Kernrepertoire von Opern-, Ballett- und Konzertbühnen.;International Tchaikovsky Competition;https://www.tchaikovskycompetition.com/en/biography/;Institutionelle Website;0;1;biography_de per UUID aktualisieren;
44a019bf-c76a-4117-baa6-62b162cfe14f;Raphaela Gromes;Raphaela Gromes;Importbereit;Mittel bis hoch;Raphaela Gromes (* 1991) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Raphaela Gromes bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;MusicBrainz: cellist;https://musicbrainz.org/artist/18c221f1-2b1f-4347-9bd0-3e4c885c03fa;MusicBrainz;2;0;biography_de per UUID aktualisieren;
bb9397b4-ac06-4d2d-b9f0-4db64f5a88ff;Riccardo Chailly;Riccardo Chailly;Importbereit;Mittel bis hoch;Riccardo Chailly (* 1953) ist eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren. Die verknüpften Münchner Programmdaten nennen Riccardo Chailly für Dirigat bei „Symphonieorchester des Bayerischen Rundfunks mit Riccardo Chailly“ und „Riccardo Chailly: Wolfgang Rihm zu Ehren“.;MusicBrainz: conductor;https://musicbrainz.org/artist/28accaf9-3a4b-4052-b9d3-8033d3137d2d;MusicBrainz;5;0;biography_de per UUID aktualisieren;
7ca93ce9-5461-46f7-bb62-6d713811aed0;Robert Schumann;Robert Schumann;Importbereit;Mittel;Robert Schumann (1810–1856) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Robert Schumann unter anderem mit „Symphonie Nr. 3“, „Klavierquartett“ und „Szenen aus Goethes Faust“ vertreten.;MusicBrainz: German classical composer;https://musicbrainz.org/artist/3cd3882c-00f8-4362-a0c2-ad89ed248533;MusicBrainz;0;3;biography_de per UUID aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
482a9dce-dc45-47a3-a1d1-545546b3024b;Rudolf Buchbinder;Rudolf Buchbinder;Importbereit;Mittel bis hoch;Rudolf Buchbinder (* 1946) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Rudolf Buchbinder für solistische Mitwirkung bei „Rudolf Buchbinder“.;MusicBrainz: Austrian classical pianist;https://musicbrainz.org/artist/190801a9-c762-41df-96fa-a34536a33d08;MusicBrainz;2;0;biography_de per UUID aktualisieren;
edfd81b1-90da-4446-aff5-2df8f53f7f52;Samuel Barber;Samuel Barber;Importbereit;Mittel bis hoch;Samuel Barber (1910–1981) war eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Die verknüpften Münchner Programmdaten nennen Samuel Barber für Komposition bei „Kisoboka – Everything Is Possible“.;MusicBrainz: American composer;https://musicbrainz.org/artist/74ed34ce-ee95-44e9-a87d-4d2d5056c24a;MusicBrainz;1;0;biography_de per UUID aktualisieren;
04404a78-78b5-4ef1-ad9e-41c6a3f2f393;Samuel Coleridge-Taylor;Samuel Coleridge-Taylor;Importbereit;Mittel bis hoch;Samuel Coleridge-Taylor (1875–1912) war eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Samuel Coleridge-Taylor für Komposition bei „Festliche Advents-Matinée“.;MusicBrainz: composer, conductor;https://musicbrainz.org/artist/4ade7e9d-cb1d-4d35-b711-dd970a7c4341;MusicBrainz;1;0;biography_de per UUID aktualisieren;
ceef7962-102c-4080-b58a-66399913e9fa;Samuel Hasselhorn;Samuel Hasselhorn;Importbereit;Mittel bis hoch;Samuel Hasselhorn (* 1990) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton. Die verknüpften Münchner Programmdaten nennen Samuel Hasselhorn für solistische Mitwirkung bei „Münchner Philharmoniker: Mendelssohn Bartholdy Schumann“.;MusicBrainz: baritone;https://musicbrainz.org/artist/1c0daf27-f72c-4ca1-b6b7-3d4eb42df1cc;MusicBrainz;2;0;biography_de per UUID aktualisieren;
091aac9d-9be9-40be-8470-22a5aee4661e;Santtu-Matias Rouvali;Santtu-Matias Rouvali;Importbereit;Mittel bis hoch;Santtu-Matias Rouvali (* 1985) ist eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Schlagwerk. Die verknüpften Münchner Programmdaten nennen Santtu-Matias Rouvali für Dirigat bei „Philharmonia Orchestra London“.;MusicBrainz: conductor and percussionist;https://musicbrainz.org/artist/03198c9a-5fb9-4327-88ea-c18bb79df483;MusicBrainz;1;0;biography_de per UUID aktualisieren;
f6ae1b5f-0ed5-45e5-b73a-c646d9b4584e;Sarah McElravy;Sarah McElravy;Importbereit;Mittel bis hoch;Sarah McElravy ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Violine. Die verknüpften Münchner Programmdaten nennen Sarah McElravy bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;MusicBrainz: violinist;https://musicbrainz.org/artist/8597dc2e-91cc-48a0-b775-5348759d7eed;MusicBrainz;2;0;biography_de per UUID aktualisieren;
b4445e3d-c759-4842-8bc5-ecd9158f0a90;Sayaka Selina Studer;Sayaka Selina Studer;Importbereit;Mittel bis hoch;Sayaka Selina Studer ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Die verknüpften Münchner Programmdaten nennen Sayaka Selina Studer für solistische Mitwirkung bei „Kammerkonzert »Meister und Mäzen«: Werke von Erzherzog Rudolph von Österreich und Beethoven“.;MusicBrainz: Sayaka Selina Studer;https://musicbrainz.org/artist/83807110-198e-458a-9393-2e0c7e6a513e;MusicBrainz;1;0;biography_de per UUID aktualisieren;
d007a6ba-8990-48db-8999-d303a9a00a28;Senta Berger;Senta Berger;Importbereit;Mittel bis hoch;Senta Berger (* 1941) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel und Oboe. Die verknüpften Münchner Programmdaten nennen Senta Berger bei „Senta Berger & Friedrich von Thun: Loriot – Szenen einer Ehe“.;MusicBrainz: Senta Berger;https://musicbrainz.org/artist/0a5970ce-b646-4060-91fb-88d7088c3b2d;MusicBrainz;1;0;biography_de per UUID aktualisieren;
2f95cc81-9efe-43be-9238-c5e4f8f9ea34;Sergej Prokofjew;Sergej Prokofjew;Importbereit;Mittel;Sergej Prokofjew ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Sergej Prokofjew unter anderem mit „Klavierkonzert Nr. 2 g-Moll, op. 16“ vertreten.;Verknüpfte Veranstaltungsseite;https://www.mphil.de/en/concerts-tickets/calendar/concerts/prokofjew-korngold-williams-2026-12-06-11-00-00;Projektquelle/Veranstaltung;3;1;biography_de per UUID aktualisieren;
b6d7a173-5ff6-4136-9f9d-2a7d1990148b;Tamara Stefanovich;Tamara Stefanovich;Importbereit;Mittel bis hoch;Tamara Stefanovich ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Tamara Stefanovich für solistische Mitwirkung bei „Symphonieorchester des Bayerischen Rundfunks mit Matthias Pintscher“.;MusicBrainz: pianist;https://musicbrainz.org/artist/a0f04def-3ab3-4a73-a458-ef72c7cc942f;MusicBrainz;1;0;biography_de per UUID aktualisieren;
3acff7ae-002f-4b3c-8c87-b829396e0c97;Thomas Hengelbrock;Thomas Hengelbrock;Importbereit;Mittel bis hoch;Thomas Hengelbrock (* 1958) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Violine. Die verknüpften Münchner Programmdaten nennen Thomas Hengelbrock für Dirigat bei „Münchner Philharmoniker: Mendelssohn Bartholdy Schumann“.;MusicBrainz: German violinist and conductor;https://musicbrainz.org/artist/5a566302-d6ff-4daf-87f7-6615cde91b42;MusicBrainz;2;0;biography_de per UUID aktualisieren;
3a171b59-62c2-497a-9935-fb2bb97f9c8e;Tōru Takemitsu;Tōru Takemitsu;Importbereit;Hoch;Tōru Takemitsu (1930–1996) war ein japanischer Komponist, der Konzertmusik, Filmmusik und elektroakustische Werke schrieb. Weitgehend autodidaktisch, setzte er sich intensiv mit europäischer Avantgarde, Debussy, Messiaen und John Cage auseinander und bezog später auch japanische Instrumente und ästhetische Vorstellungen in seine Klangsprache ein. Charakteristisch sind fein abgestufte Klangfarben, Stille und eine häufig von Naturbildern angeregte Formgestaltung. Takemitsu zählt zu den international einflussreichsten japanischen Komponisten des 20. Jahrhunderts.;IRCAM;https://resources.ircam.fr/en/composer/toru-takemitsu/biography;Institutionelle Website;0;2;biography_de per UUID aktualisieren;
